Date/Time,BEDROOM2.2:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BEDROOM2.2:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),BEDROOM2.2:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 07/30  21:00:00,0.0,4561820.200580204,0.7419979256444381 
 07/30  22:00:00,0.0,3423620.6725611027,0.20551536933650328 
 07/30  23:00:00,0.0,3321338.328955929,0.18464453110802885 
 07/30  24:00:00,0.0,2966266.7576746165,0.16718116945820156 
 07/31  01:00:00,0.0,2898052.217793507,0.1567658365719866 
 07/31  02:00:00,0.0,2818774.713548822,0.14553566871788735 
 07/31  03:00:00,0.0,2739140.117701375,0.13481830630523035 
 07/31  04:00:00,0.0,2664025.6309213836,0.12543772521134664 
 07/31  05:00:00,0.0,2583923.2617409678,0.1150362819932349 
 07/31  06:00:00,0.0,5084246.14633988,0.22502523544737813 
 07/31  07:00:00,0.0,0.0,0.7881805924021634 
 07/31  08:00:00,0.0,0.0,1.0755196249950064 
 07/31  09:00:00,0.0,0.0,1.1264245669286775 
 07/31  10:00:00,0.0,0.0,1.2271316637176928 
 07/31  11:00:00,0.0,0.0,1.3392138395816962 
 07/31  12:00:00,0.0,0.0,1.4595693141059512 
 07/31  13:00:00,0.0,0.0,1.5734208198860196 
 07/31  14:00:00,0.0,0.0,1.6563586337169146 
 07/31  15:00:00,0.0,0.0,1.7244888515449517 
 07/31  16:00:00,0.0,0.0,1.7868701864311583 
 07/31  17:00:00,0.0,0.0,1.815727653908547 
 07/31  18:00:00,0.0,0.0,1.8305136167055643 
 07/31  19:00:00,0.0,0.0,1.8520159869440379 
 07/31  20:00:00,0.0,0.0,1.831876234585567 
 07/31  21:00:00,0.0,4033334.412776865,0.667285768794773 
 07/31  22:00:00,0.0,3261267.318378809,0.19693521466963466 
 07/31  23:00:00,0.0,3166043.308837125,0.1769221428922056 
 07/31  24:00:00,0.0,2865130.083579707,0.16772686989552638 
 08/01  01:00:00,0.0,2861454.1571788669,0.16221334071357636 
 08/01  02:00:00,0.0,2821559.6684939407,0.1531120431850052 
 08/01  03:00:00,0.0,2757962.934520227,0.14257384006335203 
 08/01  04:00:00,0.0,3091527.610964432,0.13303908646163466 
 08/01  05:00:00,0.0,5593736.539216291,0.2985151184891482 
 08/01  06:00:00,0.0,5214711.562898241,0.30593653328692829 
 08/01  07:00:00,0.0,4963526.908047295,0.3010222019029519 
 08/01  08:00:00,0.0,4867345.950015982,0.29545668947688927 
 08/01  09:00:00,0.0,5003789.5364694879,0.2857517003605142 
 08/01  10:00:00,0.0,4739574.645923645,0.2714260099628726 
 08/01  11:00:00,0.0,2722645.4623376468,0.13923401983234796 
 08/01  12:00:00,0.0,2387572.995158069,0.07656664128101754 
 08/01  13:00:00,0.0,2433825.546929951,0.06986176694817334 
 08/01  14:00:00,0.0,2564118.323737156,0.06228865722029353 
 08/01  15:00:00,0.0,2743913.226908637,0.0626995137219171 
 08/01  16:00:00,0.0,2892079.9437215577,0.06692962506644351 
 08/01  17:00:00,0.0,2934352.411506374,0.0654607790011569 
 08/01  18:00:00,0.0,2833098.2840925019,0.057341915039051869 
 08/01  19:00:00,0.0,2832365.127061599,0.043060071747808858 
 08/01  20:00:00,0.0,2694560.7674132,0.026641932686937716 
 08/01  21:00:00,0.0,2554083.754976394,0.015538132918708042 
 08/01  22:00:00,0.0,2455844.7698882406,0.01087055890121314 
 08/01  23:00:00,0.0,2426538.2527331847,0.006331770440012598 
 08/01  24:00:00,0.0,2141542.941652893,0.0007459617830663232 
 08/02  01:00:00,0.0,2116616.2064598237,0.0011271134835321134 
 08/02  02:00:00,0.0,2071224.9964457388,-0.0029789385537679314 
 08/02  03:00:00,0.0,3644922.6823296749,0.04940301922001462 
 08/02  04:00:00,0.0,4225651.731331609,0.13249595375172694 
 08/02  05:00:00,0.0,3752824.245228925,0.12180237044320183 
 08/02  06:00:00,0.0,3352456.063904903,0.11170560556067209 
 08/02  07:00:00,0.0,3072049.2453580049,0.10005757897462925 
 08/02  08:00:00,0.0,3090654.890527732,0.09591820598619808 
 08/02  09:00:00,0.0,3532066.3889218515,0.10246887590460333 
 08/02  10:00:00,0.0,3871214.1480641968,0.1116866511075914 
 08/02  11:00:00,0.0,4047267.8009124586,0.1060852380895805 
 08/02  12:00:00,0.0,3691154.51657542,0.09544273450070914 
 08/02  13:00:00,0.0,2067243.047153941,0.021539784796540653 
 08/02  14:00:00,0.0,1853533.7484410667,-0.04000342245340221 
 08/02  15:00:00,0.0,1920502.7353803549,-0.04181751658415137 
 08/02  16:00:00,0.0,2090813.103174766,-0.023211491046928449 
 08/02  17:00:00,0.0,2540757.3911458759,0.032004202560731918 
 08/02  18:00:00,0.0,2678395.5333860369,0.027855352938684367 
 08/02  19:00:00,0.0,2897005.3720735169,0.024631869939582625 
 08/02  20:00:00,0.0,2760880.163695828,0.0064656372670659199 
 08/02  21:00:00,0.0,2464252.664369742,-0.0167815843415003 
 08/02  22:00:00,0.0,2206192.9692639468,-0.03877716305215828 
 08/02  23:00:00,0.0,2111267.6483103248,-0.05312428717989387 
 08/02  24:00:00,0.0,2090999.1129816219,-0.061308979405825119 
 08/03  01:00:00,0.0,3934967.3759291504,0.0656253100794905 
 08/03  02:00:00,0.0,3905635.937891464,0.08304042416726672 
 08/03  03:00:00,0.0,3764246.464132867,0.08470405621974134 
 08/03  04:00:00,0.0,3532660.0462638458,0.08921982750510772 
 08/03  05:00:00,0.0,3177479.4795378434,0.09242489194510406 
 08/03  06:00:00,0.0,2852395.7811049565,0.09736963068161633 
 08/03  07:00:00,0.0,0.0,0.3269857619247962 
 08/03  08:00:00,0.0,0.0,0.45579616840247869 
 08/03  09:00:00,0.0,0.0,0.4895655481559975 
 08/03  10:00:00,0.0,0.0,0.5509477666308473 
 08/03  11:00:00,0.0,0.0,0.6149406034068993 
 08/03  12:00:00,0.0,0.0,0.6909284232275796 
 08/03  13:00:00,0.0,0.0,0.8036120680400025 
 08/03  14:00:00,0.0,0.0,0.9169931869819805 
 08/03  15:00:00,0.0,0.0,1.0539659798445814 
 08/03  16:00:00,0.0,0.0,1.229002379825133 
 08/03  17:00:00,0.0,0.0,1.444072957924519 
 08/03  18:00:00,0.0,0.0,1.5841904244217689 
 08/03  19:00:00,0.0,0.0,1.7119383550709302 
 08/03  20:00:00,0.0,0.0,1.6764081128170119 
 08/03  21:00:00,0.0,3763522.8093249259,0.5085619462631774 
 08/03  22:00:00,0.0,2650539.487001752,0.0452625571453151 
 08/03  23:00:00,0.0,2570061.6310962799,0.027088905757192067 
 08/03  24:00:00,0.0,2226386.1435778609,0.01788971662003752 
 08/04  01:00:00,0.0,2220425.658871459,0.020051292070835247 
 08/04  02:00:00,0.0,2184124.757784377,0.01729474735794505 
 08/04  03:00:00,0.0,2914866.3624639899,0.03590893808823922 
 08/04  04:00:00,0.0,4505346.608636087,0.17658313106052687 
 08/04  05:00:00,0.0,4020604.740068338,0.1643266739012333 
 08/04  06:00:00,0.0,3572570.6959969059,0.14744553334720265 
 08/04  07:00:00,0.0,0.0,0.44552609910904636 
 08/04  08:00:00,0.0,0.0,0.6188118517991433 
 08/04  09:00:00,0.0,0.0,0.6488940274176812 
 08/04  10:00:00,0.0,0.0,0.7307892665370195 
 08/04  11:00:00,0.0,0.0,0.8449485344499241 
 08/04  12:00:00,0.0,0.0,0.9594831614157258 
 08/04  13:00:00,0.0,0.0,1.0581192443731223 
 08/04  14:00:00,0.0,0.0,1.1522745959150327 
 08/04  15:00:00,0.0,0.0,1.2525225436245898 
 08/04  16:00:00,0.0,0.0,1.3831713048292663 
 08/04  17:00:00,0.0,0.0,1.4752688545621946 
 08/04  18:00:00,0.0,0.0,1.5233421661041616 
 08/04  19:00:00,0.0,0.0,1.5614855822494145 
 08/04  20:00:00,0.0,0.0,1.5320520268473974 
 08/04  21:00:00,0.0,3075772.64858579,0.4659599600249406 
 08/04  22:00:00,0.0,2828407.8443043965,0.03743636945252653 
 08/04  23:00:00,0.0,2684539.253408009,0.00844982490975321 
 08/04  24:00:00,0.0,2364146.8518036266,-0.001405176700119075 
 08/05  01:00:00,0.0,2248555.1166513266,-0.000543328029724395 
 08/05  02:00:00,0.0,3684460.4545740925,0.10588018671329247 
 08/05  03:00:00,0.0,3757818.284563989,0.17155758083575374 
 08/05  04:00:00,0.0,3220651.8846415376,0.16971885584839853 
 08/05  05:00:00,0.0,2665781.6086946839,0.16077764168700912 
 08/05  06:00:00,0.0,2191246.8445276657,0.15150515924439265 
 08/05  07:00:00,0.0,0.0,0.2738522507037716 
 08/05  08:00:00,0.0,0.0,0.3358935707910181 
 08/05  09:00:00,0.0,0.0,0.3953467803317253 
 08/05  10:00:00,0.0,0.0,0.5207887650267213 
 08/05  11:00:00,0.0,0.0,0.6767407339575171 
 08/05  12:00:00,0.0,0.0,0.8616924744096332 
 08/05  13:00:00,0.0,0.0,1.0232682958164956 
 08/05  14:00:00,0.0,0.0,1.1530144180151328 
 08/05  15:00:00,0.0,0.0,1.2859670604295568 
 08/05  16:00:00,0.0,0.0,1.430012235306744 
 08/05  17:00:00,0.0,0.0,1.5539073549680112 
 08/05  18:00:00,0.0,0.0,1.6471642877533988 
 08/05  19:00:00,0.0,0.0,1.7123733476535408 
 08/05  20:00:00,0.0,0.0,1.675591191854397 
 08/05  21:00:00,0.0,3378201.319321129,0.5431850966844977 
 08/05  22:00:00,0.0,2993080.2334521815,0.08637694121904058 
 08/05  23:00:00,0.0,2803788.1170688888,0.04069881654753404 
 08/05  24:00:00,0.0,2433227.1281159727,0.023221113764328315 
 08/06  01:00:00,0.0,2794766.3945829237,0.034827361763055269 
 08/06  02:00:00,0.0,3956021.022685933,0.1822986918494511 
 08/06  03:00:00,0.0,3628197.219094619,0.18446115916644258 
 08/06  04:00:00,0.0,3256818.334296052,0.1809411925636329 
 08/06  05:00:00,0.0,2855552.375844529,0.1716786660501685 
 08/06  06:00:00,0.0,2533611.9464467216,0.16409544129529508 
 08/06  07:00:00,0.0,0.0,0.3468496470137816 
 08/06  08:00:00,0.0,0.0,0.4434209973765306 
 08/06  09:00:00,0.0,0.0,0.4881095646098483 
 08/06  10:00:00,0.0,0.0,0.5814089733493547 
 08/06  11:00:00,0.0,0.0,0.7096950110669628 
 08/06  12:00:00,0.0,0.0,0.8662161775213119 
 08/06  13:00:00,0.0,0.0,1.041488578648353 
 08/06  14:00:00,0.0,0.0,1.2110947154298804 
 08/06  15:00:00,0.0,0.0,1.4048386474252557 
 08/06  16:00:00,0.0,0.0,1.6077250749710719 
 08/06  17:00:00,0.0,0.0,1.7195727105428736 
 08/06  18:00:00,0.0,0.0,1.7862690044540238 
 08/06  19:00:00,0.0,0.0,1.842938239822411 
 08/06  20:00:00,0.0,0.0,1.797294091179062 
 08/06  21:00:00,0.0,3737316.4211851919,0.6069861057733335 
 08/06  22:00:00,0.0,3146883.372133552,0.14070727904382455 
 08/06  23:00:00,0.0,3031607.7586272947,0.1096602149602148 
 08/06  24:00:00,0.0,2601577.7700994999,0.09543704062581203 
 08/07  01:00:00,0.0,2470178.368616159,0.09381483674137775 
 08/07  02:00:00,0.0,3133836.8567718595,0.11571310448524719 
 08/07  03:00:00,0.0,4684787.42761742,0.23608526781753337 
 08/07  04:00:00,0.0,4244101.335047498,0.23507654734539158 
 08/07  05:00:00,0.0,3814449.298003324,0.23246425589053944 
 08/07  06:00:00,0.0,3480591.9776401317,0.23105939432703483 
 08/07  07:00:00,0.0,0.0,0.5119761522580452 
 08/07  08:00:00,0.0,0.0,0.6732119112130519 
 08/07  09:00:00,0.0,0.0,0.7414146606785884 
 08/07  10:00:00,0.0,0.0,0.8747562954081968 
 08/07  11:00:00,0.0,0.0,1.0491489900532965 
 08/07  12:00:00,0.0,0.0,1.2505295936734625 
 08/07  13:00:00,0.0,0.0,1.4222966934697268 
 08/07  14:00:00,0.0,0.0,1.5844370542866378 
 08/07  15:00:00,0.0,0.0,1.737168660056049 
 08/07  16:00:00,0.0,0.0,1.8508544814075885 
 08/07  17:00:00,0.0,0.0,1.904879079933191 
 08/07  18:00:00,0.0,0.0,1.9523485110096582 
 08/07  19:00:00,0.0,0.0,2.04463888306087 
 08/07  20:00:00,0.0,0.0,2.030434972256971 
 08/07  21:00:00,0.0,4264285.6995242009,0.7055671197835117 
 08/07  22:00:00,0.0,3354394.868668719,0.1884123391643599 
 08/07  23:00:00,0.0,3225401.1404735499,0.1612913105101055 
 08/07  24:00:00,0.0,2792221.9459538108,0.1494079207752129 
 08/08  01:00:00,0.0,2764970.752821138,0.14928154426920255 
 08/08  02:00:00,0.0,2690990.565245808,0.1393495953335342 
 08/08  03:00:00,0.0,3714621.811262573,0.15261040992116566 
 08/08  04:00:00,0.0,5232849.676774633,0.2910102500337655 
 08/08  05:00:00,0.0,4686048.916316332,0.28676845974620637 
 08/08  06:00:00,0.0,4225129.658769576,0.28080658518052739 
 08/08  07:00:00,0.0,3951863.8130590745,0.27377814077680248 
 08/08  08:00:00,0.0,3801217.0019728729,0.2670605699985352 
 08/08  09:00:00,0.0,3975426.9516807079,0.25685273272814487 
 08/08  10:00:00,0.0,4350053.840534398,0.2445166367003173 
 08/08  11:00:00,0.0,3905026.2293128187,0.21284582095119168 
 08/08  12:00:00,0.0,2332081.85174285,0.06940113226845632 
 08/08  13:00:00,0.0,2299033.3460708849,0.04166232634615842 
 08/08  14:00:00,0.0,2467334.2324080339,0.033841638659187909 
 08/08  15:00:00,0.0,2636831.7648627648,0.034785410228271248 
 08/08  16:00:00,0.0,2781791.010438245,0.04665465474947991 
 08/08  17:00:00,0.0,2871602.168868392,0.06201235665479725 
 08/08  18:00:00,0.0,2837166.2264872819,0.07176418290625639 
 08/08  19:00:00,0.0,2941395.498175946,0.06880565606453632 
 08/08  20:00:00,0.0,2802472.2129818268,0.02993691604097763 
 08/08  21:00:00,0.0,2686039.6506644485,0.014667770266330118 
 08/08  22:00:00,0.0,2715445.4947532287,0.02726520630172097 
 08/08  23:00:00,0.0,2870330.4648360407,0.038909746094860139 
 08/08  24:00:00,0.0,2660610.538115612,0.04130907748888454 
 08/09  01:00:00,0.0,2610171.512839215,0.04357193642616969 
 08/09  02:00:00,0.0,2484516.025704693,0.036650123821026007 
 08/09  03:00:00,0.0,2355023.716193784,0.02798897350512721 
 08/09  04:00:00,0.0,2230478.2884544089,0.017797789944131026 
 08/09  05:00:00,0.0,2130009.0974564377,0.008631364917832254 
 08/09  06:00:00,0.0,2062023.0421406818,0.00170227271338747 
 08/09  07:00:00,0.0,4316129.079696277,0.09289413805605657 
 08/09  08:00:00,0.0,4297182.139949065,0.13637330835115478 
 08/09  09:00:00,0.0,4473964.8094623419,0.13079674570956827 
 08/09  10:00:00,0.0,3567389.004339487,0.11776590223093669 
 08/09  11:00:00,0.0,2064079.4526305537,0.011572474133492038 
 08/09  12:00:00,0.0,1933241.1564324629,-0.015798943578010449 
 08/09  13:00:00,0.0,1905875.9314133374,-0.02591366492275008 
 08/09  14:00:00,0.0,1931721.8060075565,-0.035386856544121828 
 08/09  15:00:00,0.0,1890455.5410702439,-0.04384540335227159 
 08/09  16:00:00,0.0,1824063.211515077,-0.04322339266162002 
 08/09  17:00:00,0.0,1754855.2914750155,-0.05727515614369538 
 08/09  18:00:00,0.0,1727390.1028745715,-0.05601670741743667 
 08/09  19:00:00,0.0,1985215.6939480997,-0.02779790647909101 
 08/09  20:00:00,0.0,3900431.203371226,0.025146661808854145 
 08/09  21:00:00,0.0,3670676.0018849989,0.061588081113313788 
 08/09  22:00:00,0.0,3324216.8160522517,0.06649556778033464 
 08/09  23:00:00,0.0,3126137.889747183,0.07209383409347478 
 08/09  24:00:00,0.0,2551362.90402175,0.0759769485966924 
 08/10  01:00:00,0.0,2299743.1439274635,0.08048621704132263 
 08/10  02:00:00,0.0,2025550.924481343,0.0800731103060724 
 08/10  03:00:00,0.0,1716020.2895465298,0.08071372487057833 
 08/10  04:00:00,0.0,1355616.3182426459,0.07919524309131025 
 08/10  05:00:00,0.0,1006216.4514334636,0.07821193942244637 
 08/10  06:00:00,0.0,655899.0711591565,0.07300621511207775 
 08/10  07:00:00,0.0,0.0,0.03289269395954889 
 08/10  08:00:00,0.0,0.0,0.02243338834738915 
 08/10  09:00:00,0.0,0.0,0.07207622068016041 
 08/10  10:00:00,0.0,0.0,0.13841065326681027 
 08/10  11:00:00,0.0,0.0,0.1809032625168365 
 08/10  12:00:00,0.0,0.0,0.2164605373185345 
 08/10  13:00:00,0.0,0.0,0.2692869725438763 
 08/10  14:00:00,0.0,0.0,0.3561562852959067 
 08/10  15:00:00,0.0,0.0,0.4991159272856351 
 08/10  16:00:00,0.0,0.0,0.7162986114875158 
 08/10  17:00:00,0.0,0.0,0.807228939101578 
 08/10  18:00:00,0.0,0.0,0.7928703058697951 
 08/10  19:00:00,0.0,0.0,0.7906348536779482 
 08/10  20:00:00,0.0,0.0,0.7259903900738027 
 08/10  21:00:00,0.0,3276621.395293046,0.22469573437744304 
 08/10  22:00:00,0.0,3057310.617945565,0.04571373715598044 
 08/10  23:00:00,0.0,2926378.6705811314,0.04049013918868727 
 08/10  24:00:00,0.0,2382517.042898678,0.042434986501893357 
 08/11  01:00:00,0.0,2329123.881242037,0.05166150088574892 
 08/11  02:00:00,0.0,2270514.0381858956,0.05786325985328062 
 08/11  03:00:00,0.0,2152579.5695769728,0.0623860182293752 
 08/11  04:00:00,0.0,1962905.4944051905,0.06556139224350718 
 08/11  05:00:00,0.0,1757513.9982788754,0.07450510365141863 
 08/11  06:00:00,0.0,1571959.762485705,0.0803952923364254 
 08/11  07:00:00,0.0,0.0,0.18098668514670222 
 08/11  08:00:00,0.0,0.0,0.21385041505345399 
 08/11  09:00:00,0.0,0.0,0.2243419434992707 
 08/11  10:00:00,0.0,0.0,0.23257921450938907 
 08/11  11:00:00,0.0,0.0,0.256443278039665 
 08/11  12:00:00,0.0,0.0,0.29937893946870788 
 08/11  13:00:00,0.0,0.0,0.3918999412031991 
 08/11  14:00:00,0.0,0.0,0.5679480056138103 
 08/11  15:00:00,0.0,0.0,0.7322751431172134 
 08/11  16:00:00,0.0,0.0,0.9568949772540416 
 08/11  17:00:00,0.0,0.0,1.1015400389979762 
 08/11  18:00:00,0.0,0.0,1.1905407437839715 
 08/11  19:00:00,0.0,0.0,1.184308619405344 
 08/11  20:00:00,0.0,0.0,1.1362107749506057 
 08/11  21:00:00,0.0,2654849.2303646116,0.2739237644282493 
 08/11  22:00:00,0.0,2067124.3778976834,-0.0691092489160198 
 08/11  23:00:00,0.0,2047701.3239677803,-0.08042825920032268 
 08/11  24:00:00,0.0,1716126.308781448,-0.08567066742587289 
 08/12  01:00:00,0.0,2960002.2437833037,-0.03916774262579166 
 08/12  02:00:00,0.0,3705300.923789037,0.04435227908171126 
 08/12  03:00:00,0.0,3262821.746052182,0.04354030170757395 
 08/12  04:00:00,0.0,2874717.0218127907,0.04569508350667055 
 08/12  05:00:00,0.0,2591514.21833119,0.0493808749333983 
 08/12  06:00:00,0.0,2316234.1649715986,0.04977482378934678 
 08/12  07:00:00,0.0,0.0,0.24243848481366118 
 08/12  08:00:00,0.0,0.0,0.3548007281560094 
 08/12  09:00:00,0.0,0.0,0.39154521784409165 
 08/12  10:00:00,0.0,0.0,0.478650216455892 
 08/12  11:00:00,0.0,0.0,0.6401430407879153 
 08/12  12:00:00,0.0,0.0,0.8135749512596908 
 08/12  13:00:00,0.0,0.0,0.9934904720930307 
 08/12  14:00:00,0.0,0.0,1.1353960235556576 
 08/12  15:00:00,0.0,0.0,1.2515995104069982 
 08/12  16:00:00,0.0,0.0,1.31274939622236 
 08/12  17:00:00,0.0,0.0,1.3295870710002449 
 08/12  18:00:00,0.0,0.0,1.3363658936262022 
 08/12  19:00:00,0.0,0.0,1.3366745030004324 
 08/12  20:00:00,0.0,0.0,1.3144214390988609 
 08/12  21:00:00,0.0,3017299.092463636,0.366608148473816 
 08/12  22:00:00,0.0,2307706.759321322,-0.010198601336228387 
 08/12  23:00:00,0.0,2283691.6292771047,-0.021405059906367965 
 08/12  24:00:00,0.0,2822191.082212549,-0.00856861701330873 
 08/13  01:00:00,0.0,4127189.2993433799,0.11683083853596688 
 08/13  02:00:00,0.0,3752139.759559418,0.11697795260473365 
 08/13  03:00:00,0.0,3369180.6586378065,0.11616875054234749 
 08/13  04:00:00,0.0,2965622.600402274,0.1188245041693634 
 08/13  05:00:00,0.0,2580463.0338129925,0.12131854234297046 
 08/13  06:00:00,0.0,2273513.208224386,0.12657995697881706 
 08/13  07:00:00,0.0,0.0,0.2805932329487125 
 08/13  08:00:00,0.0,0.0,0.355906973147045 
 08/13  09:00:00,0.0,0.0,0.3754924040568156 
 08/13  10:00:00,0.0,0.0,0.4291372068182673 
 08/13  11:00:00,0.0,0.0,0.5387531218462818 
 08/13  12:00:00,0.0,0.0,0.7088544962088097 
 08/13  13:00:00,0.0,0.0,0.8670141619429079 
 08/13  14:00:00,0.0,0.0,1.0107365674410134 
 08/13  15:00:00,0.0,0.0,1.182616347765339 
 08/13  16:00:00,0.0,0.0,1.386089957600082 
 08/13  17:00:00,0.0,0.0,1.5132850297408725 
 08/13  18:00:00,0.0,0.0,1.5597178798418086 
 08/13  19:00:00,0.0,0.0,1.5874478023231316 
 08/13  20:00:00,0.0,0.0,1.5582359771129056 
 08/13  21:00:00,0.0,3137576.138654198,0.44532804803998218 
 08/13  22:00:00,0.0,2695114.20377215,0.020308506417618965 
 08/13  23:00:00,0.0,2615096.3533915739,-0.000596284894487549 
 08/13  24:00:00,0.0,2217329.9325290366,0.0006451089057291294 
 08/14  01:00:00,0.0,2226978.5145869588,0.01885749042255725 
 08/14  02:00:00,0.0,2220043.779808064,0.02081109851132691 
 08/14  03:00:00,0.0,2178862.69612625,0.01822519783842185 
 08/14  04:00:00,0.0,2895992.9336394399,0.03715264524785445 
 08/14  05:00:00,0.0,4304970.367583341,0.16963023315490345 
 08/14  06:00:00,0.0,3774925.3510118948,0.1665947457777237 
 08/14  07:00:00,0.0,0.0,0.47593026709905275 
 08/14  08:00:00,0.0,0.0,0.6556542611890543 
 08/14  09:00:00,0.0,0.0,0.7176779589616853 
 08/14  10:00:00,0.0,0.0,0.8261548726621173 
 08/14  11:00:00,0.0,0.0,0.953158043245723 
 08/14  12:00:00,0.0,0.0,1.099248323185995 
 08/14  13:00:00,0.0,0.0,1.2268549527059656 
 08/14  14:00:00,0.0,0.0,1.3523619485152217 
 08/14  15:00:00,0.0,0.0,1.5204449969205634 
 08/14  16:00:00,0.0,0.0,1.69001334099883 
 08/14  17:00:00,0.0,0.0,1.814696267641108 
 08/14  18:00:00,0.0,0.0,1.795610474555505 
 08/14  19:00:00,0.0,0.0,1.7822503967494337 
 08/14  20:00:00,0.0,0.0,1.7724113230413499 
 08/14  21:00:00,0.0,3660134.735136978,0.5701042828507181 
 08/14  22:00:00,0.0,3078890.1235812187,0.09409928732992966 
 08/14  23:00:00,0.0,3009172.732244241,0.06440853473181402 
 08/14  24:00:00,0.0,2619649.9680676369,0.051531307160014788 
 08/15  01:00:00,0.0,2514163.819075881,0.054535496375231449 
 08/15  02:00:00,0.0,2456732.441092253,0.06415275641256299 
 08/15  03:00:00,0.0,2426811.561010368,0.06240970046726496 
 08/15  04:00:00,0.0,2315306.394748771,0.05314108284418208 
 08/15  05:00:00,0.0,2921231.0536700647,0.0586423393972352 
 08/15  06:00:00,0.0,3692065.506345609,0.14807316437465269 
 08/15  07:00:00,0.0,3302672.3574431489,0.15134744665030379 
 08/15  08:00:00,0.0,3389271.229763197,0.1530364726673151 
 08/15  09:00:00,0.0,4154325.3613628896,0.16171867421367965 
 08/15  10:00:00,0.0,3160671.5936201715,0.13526022033031244 
 08/15  11:00:00,0.0,2187638.1764031115,0.030872270210003964 
 08/15  12:00:00,0.0,2177232.5521570707,0.015044556225038784 
 08/15  13:00:00,0.0,2205804.7360581245,0.0028724785143426367 
 08/15  14:00:00,0.0,2314328.5310258965,-0.006274422241162956 
 08/15  15:00:00,0.0,2460513.4418248368,-0.004492528012884949 
 08/15  16:00:00,0.0,2721135.370411968,0.024053838518972329 
 08/15  17:00:00,0.0,2916142.214744458,0.04862412198575704 
 08/15  18:00:00,0.0,2799048.9225915938,0.04253520128985321 
 08/15  19:00:00,0.0,2760947.4351322979,0.03543093701232157 
 08/15  20:00:00,0.0,2553294.2723229357,0.020336472066430974 
 08/15  21:00:00,0.0,2699561.865917236,0.0062858965224782529 
 08/15  22:00:00,0.0,4306268.136038213,0.14724625790100705 
 08/15  23:00:00,0.0,3946243.9849642098,0.1632794957086991 
 08/15  24:00:00,0.0,3481837.6282325319,0.17072174110091294 
 08/16  01:00:00,0.0,3565948.3122738448,0.17679828146736005 
 08/16  02:00:00,0.0,3796427.293009282,0.18089146086060346 
 08/16  03:00:00,0.0,3883140.618046896,0.18076604665386149 
 08/16  04:00:00,0.0,3691258.694493526,0.17584605248432118 
 08/16  05:00:00,0.0,3304696.1672441877,0.16971982377271006 
 08/16  06:00:00,0.0,2848043.9293279836,0.15870116381201852 
 08/16  07:00:00,0.0,2572419.9464312244,0.1438750078840245 
 08/16  08:00:00,0.0,2522889.654599328,0.13244330620984785 
 08/16  09:00:00,0.0,3001868.8150690838,0.12253433152435395 
 08/16  10:00:00,0.0,2986266.415074465,0.10524402556415105 
 08/16  11:00:00,0.0,2022678.775519812,-0.011123779261278335 
 08/16  12:00:00,0.0,2143512.758468863,-0.03178552243344139 
